Wilson,Joe,1947-07-31,M,SC,2,Republican,https://joewilson.house.gov,RepJoeWilson,JoeWilson,UC3aR1B8m7Z1uycO65yDnpCg
Wilson,Frederica,1942-11-05,F,FL,24,Democrat,https://wilson.house.gov,RepWilson,RepWilson,UCP5QBhng_lHv-vJgE_h7lpA
Wittman,Robert,1959-02-03,M,VA,1,Republican,https://wittman.house.gov,RobWittman,RepRobWittman,UCIqIb-OaTbkIdU426eYIdPg
Womack,Steve,1957-02-18,M,AR,3,Republican,https://womack.house.gov,Rep_SteveWomack,RepSteveWomack,UCXJbUDLYX-wGIhRuN66hqZw
Woodall,Rob,1970-02-11,M,GA,7,Republican,https://woodall.house.gov,RepRobWoodall,RepRobWoodall,UC7MSlu8zV6Mf8wYzek2Cb-w
Yarmuth,John,1947-11-04,M,KY,3,Democrat,https://yarmuth.house.gov,RepJohnYarmuth,214258646163,UCy5KW4yrEfEiyZRX45Eoxkg
Young,Don,1933-06-09,M,AK,0,Republican,https://donyoung.house.gov,RepDonYoung,RepDonYoung,UCg5ZIR5-82EbJiNeI1bqT-A
Amodei,Mark,1958-06-12,M,NV,2,Republican,https://amodei.house.gov,MarkAmodeiNV2,MarkAmodeiNV2,UCjOGx2iqSn1r3BQxaVgYhYw
Bonamici,Suzanne,1954-10-14,F,OR,1,Democrat,https://bonamici.house.gov,RepBonamici,congresswomanbonamici,UC0IkAeEiwgzSRTD1TDSvuBw
DelBene,Suzan,1962-02-17,F,WA,1,Democrat,https://delbene.house.gov,RepDelBene,RepDelBene,UCd00b7TpKDZIr-Ujhaktvjg
Massie,Thomas,1971-01-13,M,KY,4,Republican,https://massie.house.gov,RepThomasMassie,RepThomasMassie,UCpmXOtvvXC3GE8o9VxYNK7g
Payne,Donald,1958-12-17,M,NJ,10,Democrat,https://payne.house.gov,RepDonaldPayne,DonaldPayneJr,UCTG_SeYsOgbngjv1Donyu0w
Foster,Bill,1955-10-07,M,IL,11,Democrat,https://foster.house.gov,RepBillFoster,CongressmanBillFoster,UCicixINQr_-3cFHI2bJzFpQ
Titus,Dina,1950-05-23,F,NV,1,Democrat,https://titus.house.gov,RepDinaTitus,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw
LaMalfa,Doug,1960-07-02,M,CA,1,Republican,https://lamalfa.house.gov,RepLaMalfa,RepLaMalfa,UCUzz1XDn862fxirervSB2Yw
Huffman,Jared,1964-02-18,M,CA,2,Democrat,https://huffman.house.gov,RepHuffman,RepHuffman,UCJU6SP1ppp1ZhSiqZLiFgDA
Bera,Ami,1965-03-02,M,CA,7,Democrat,https://bera.house.gov,RepBera,RepAmiBera,UClJCTCo53Zk6b4kUL-bbdzg
Cook,Paul,1943-03-03,M,CA,8,Republican,https://cook.house.gov,RepPaulCook,RepPaulCook,UCqK--hf5cuvg7BR_oisyRiA
Swalwell,Eric,1980-11-16,M,CA,15,Democrat,https://swalwell.house.gov,RepSwalwell,CongressmanEricSwalwell,UCKvwsFNGD4sDkE_9g-2ft0w
Brownley,Julia,1952-08-28,F,CA,26,Democrat,https://juliabrownley.house.gov,RepBrownley,RepJuliaBrownley,UCFrC4Ouk5R6xQztS9PZin_A
Cárdenas,Tony,1963-03-31,M,CA,29,Democrat,https://cardenas.house.gov,RepCardenas,repcardenas,UCm6ug1-yvYGL0F6DvYxfFBA
Ruiz,Raul,1972-08-25,M,CA,36,Democrat,https://ruiz.house.gov,RepRaulRuizMD,CongressmanRaulRuizMD,UCSDk-cyNPCo1iy6rweSPmBw
Takano,Mark,1960-12-10,M,CA,41,Democrat,https://takano.house.gov,RepMarkTakano,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w
Lowenthal,Alan,1941-03-08,M,CA,47,Democrat,https://lowenthal.house.gov,RepLowenthal,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg
Vargas,Juan,1961-03-07,M,CA,51,Democrat,https://vargas.house.gov,RepJuanVargas,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ
Peters,Scott,1958-06-17,M,CA,52,Democrat,https://scottpeters.house.gov,RepScottPeters,RepScottPeters,UCQK77QJxW7Xr-S3zqeMd-0g
Yoho,Ted,1955-04-13,M,FL,3,Republican,https://yoho.house.gov,RepTedYoho,CongressmanTedYoho,UCGmDQgEgP2Z0NjavmnS9Hwg
Frankel,Lois,1948-05-16,F,FL,21,Democrat,https://frankel.house.gov,RepLoisFrankel,RepLoisFrankel,UCEk5viAhxaW_2OK20-yBwzQ
Collins,Doug,1966-08-16,M,GA,9,Republican,https://dougcollins.house.gov,RepDougCollins,RepresentativeDougCollins,UCgKTZXOJX2UwAdLNZ4MQdig
Gabbard,Tulsi,1981-04-12,F,HI,2,Democrat,https://gabbard.house.gov,TulsiPress,RepTulsiGabbard,UCkQmC0YfIU4388Tu0_k4esA
Davis,Rodney,1970-01-05,M,IL,13,Republican,https://rodneydavis.house.gov,RodneyDavis,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA
Bustos,Cheri,1961-10-17,F,IL,17,Democrat,https://bustos.house.gov,RepCheri,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA
Walorski,Jackie,1963-08-17,F,IN,2,Republican,https://walorski.house.gov,RepWalorski,RepJackieWalorski,UC8fsSDjVJ_VnCF3ccx3Lkng
Brooks,Susan,1960-08-25,F,IN,5,Republican,https://susanwbrooks.house.gov,SusanWBrooks,congresswomansusanwbrooks,UCMd7LzaBcbQ06aKHoj9KkSQ
Barr,Garland,1973-07-24,M,KY,6,Republican,https://barr.house.gov,RepAndyBarr,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q
Kennedy,Joseph,1980-10-04,M,MA,4,Democrat,https://kennedy.house.gov,RepJoeKennedy,301936109927957,UCgfHlaGqxD8p-2V_YlNIqrA
Kildee,Daniel,1958-08-11,M,MI,5,Democrat,https://dankildee.house.gov,RepDanKildee,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw
Wagner,Ann,1962-09-13,F,MO,2,Republican,https://wagner.house.gov,RepAnnWagner,RepAnnWagner,UCy2v2DXXvQnbRc8Zx77Dnsg
Hudson,Richard,1971-11-04,M,NC,8,Republican,https://hudson.house.gov,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg
Holding,George,1968-04-17,M,NC,2,Republican,https://holding.house.gov,RepHolding,CongressmanGeorgeHolding,UCx6IgBfJmIhXSXymnPr78hw
Kuster,Ann,1956-09-05,F,NH,2,Democrat,https://kuster.house.gov,RepAnnieKuster,CongresswomanAnnieKuster,UCYAD_Eti2b5gXSicbgPsBYA
Meng,Grace,1975-10-01,F,NY,6,Democrat,https://meng.house.gov,RepGraceMeng,repgracemeng,UCHg516zJKbIBtXFAJ0nu3XQ
Jeffries,Hakeem,1970-08-04,M,NY,8,Democrat,https://jeffries.house.gov,RepJeffries,RepHakeemJeffries,UCYVmbsjoNbQ4j-PCQIYgpWQ
Maloney,Sean,1966-07-30,M,NY,18,Democrat,https://seanmaloney.house.gov,RepSeanMaloney,RepSeanMaloney,UCNiVzzf4Vz-vCMPBcnjGuXQ
Wenstrup,Brad,1958-06-17,M,OH,2,Republican,https://wenstrup.house.gov,RepBradWenstrup,RepBradWenstrup,UCaK7SeUvmHdHTMtF3HXb-jA
Beatty,Joyce,1950-03-12,F,OH,3,Democrat,https://beatty.house.gov,RepBeatty,RepJoyceBeatty,UCtVl3kb7Xvt3pY7l6x-M6LA
Joyce,David,1957-03-17,M,OH,14,Republican,https://joyce.house.gov,RepDaveJoyce,RepDaveJoyce,UCTu9xz2VYk-jtQv0TVsLyYA
Mullin,Markwayne,1977-07-26,M,OK,2,Republican,https://mullin.house.gov,RepMullin,RepMullin,UCLQlm-cbGbJj9baZC6oFsag
Perry,Scott,1962-05-27,M,PA,10,Republican,https://perry.house.gov,RepScottPerry,repscottperry,UCzgrU5PT_HHRgf5hXPen4dQ
Cartwright,Matthew,1961-05-01,M,PA,8,Democrat,https://cartwright.house.gov,RepCartwright,CongressmanMattCartwright,UCnAOvexSGLBnYidaFzguhTQ
Rice,Tom,1957-08-04,M,SC,7,Republican,https://rice.house.gov,RepTomRice,reptomrice,UCEmPVQphMGoXAfWJli68BEw
Weber,Randy,1953-07-02,M,TX,14,Republican,https://weber.house.gov,TXRandy14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg
Castro,Joaquin,1974-09-16,M,TX,20,Democrat,https://castro.house.gov,JoaquinCastrotx,326420614138023,UCsRxWnFdRiV2od1O5v5nEeQ
Williams,Roger,1949-09-13,M,TX,25,Republican,https://williams.house.gov,RepRWilliams,RepRogerWilliams,UCBtfmMMQarjtLB9U_pWMOhw
Veasey,Marc,1971-01-03,M,TX,33,Democrat,https://veasey.house.gov,RepVeasey,CongressmanMarcVeasey,UC2CRp1KF5uljZyhDRPR-72Q
Vela,Filemon,1963-02-13,M,TX,34,Democrat,https://vela.house.gov,RepFilemonVela,USCongressmanFilemonVela,
Stewart,Chris,1960-07-15,M,UT,2,Republican,https://stewart.house.gov,RepChrisStewart,RepChrisStewart,UCKYqzTvmQVWys-WhrCkbyPw
Kilmer,Derek,1974-01-01,M,WA,6,Democrat,https://kilmer.house.gov,RepDerekKilmer,derek.kilmer,
Heck,Denny,1952-07-29,M,WA,10,Democrat,https://dennyheck.house.gov,RepDennyHeck,CongressmanDennyHeck,UCU89cl5_yhHzo-oTHiEyaRg
Pocan,Mark,1964-08-14,M,WI,2,Democrat,https://pocan.house.gov,RepMarkPocan,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ
Kelly,Robin,1956-04-30,F,IL,2,Democrat,https://robinkelly.house.gov,RepRobinKelly,reprobinkelly,UCLhcNPX2nNQLNzwKW0nEykg
Smith,Jason,1980-06-16,M,MO,8,Republican,https://jasonsmith.house.gov,RepJasonSmith,repjasonsmith,UCzj9-27Lr4gcqopmZAobXXg
Clark,Katherine,1963-07-17,F,MA,5,Democrat,https://katherineclark.house.gov,RepKClark,CongresswomanClark,UCgaI52w7QKI8LtkSeCCmSuw
Byrne,Bradley,1955-02-16,M,AL,1,Republican,https://byrne.house.gov,RepByrne,RepByrne,UCRUXmqQbrKo0T6xi_GT7TEA
Norcross,Donald,1958-12-13,M,NJ,1,Democrat,https://norcross.house.gov,DonaldNorcross,DonaldNorcrossNJ,UC7kXK_PyDiOT8YrdP0jYZHw
Adams,Alma,1946-05-27,F,NC,12,Democrat,https://adams.house.gov,RepAdams,CongresswomanAdams,UCPI9ao1Cr1nxEUD2r-usRjQ
Palmer,Gary,1954-05-14,M,AL,6,Republican,https://palmer.house.gov,USRepGaryPalmer,CongressmanGaryPalmer,UCYZfP-cNIvlJY3AcAc9OPpQ
Hill,French,1956-12-05,M,AR,2,Republican,https://hill.house.gov,RepFrenchHill,RepFrenchHill,UCT8uWroJtkwSsCJlVg0IKvQ
Westerman,Bruce,1967-11-18,M,AR,4,Republican,https://westerman.house.gov,RepWesterman,RepWesterman,UCNshPbmupCwP5a7Hi79jETQ
Gallego,Ruben,1979-11-20,M,AZ,7,Democrat,https://rubengallego.house.gov,RepRubenGallego,RepRubenGallego,
DeSaulnier,Mark,1952-03-31,M,CA,11,Democrat,https://desaulnier.house.gov,RepDeSaulnier,RepMarkDeSaulnier,
Aguilar,Pete,1979-06-19,M,CA,31,Democrat,https://aguilar.house.gov,reppeteaguilar,reppeteaguilar,UCxwbFLOlKDsXrwizV5jah7g
Lieu,Ted,1969-03-29,M,CA,33,Democrat,https://lieu.house.gov,RepTedLieu,RepTedLieu,UC9qcJxTqfDNBnVul1IojlFg
Torres,Norma,1965-04-04,F,CA,35,Democrat,https://torres.house.gov,NormaJTorres,RepNormaTorres,UCvWY4qKP6--o3pIJY7hhKDg
Buck,Ken,1959-02-16,M,CO,4,Republican,https://buck.house.gov,RepKenBuck,repkenbuck,UCHK7Wcwij7NoxXGTeSHUWzg
Carter,Buddy,1957-09-06,M,GA,1,Republican,https://buddycarter.house.gov,RepBuddyCarter,congressmanbuddycarter,UCHQm49T6ikD_ioMAt50AwKQ
Hice,Jody,1960-04-22,M,GA,10,Republican,https://hice.house.gov,congressmanhice,CongressmanJodyHice,UCzUMsS8DusN2QLpgweFthgQ
Loudermilk,Barry,1963-12-22,M,GA,11,Republican,https://loudermilk.house.gov,RepLoudermilk,reploudermilk,UC2Kfw8fjca8k3w3KpzL5tNg
Allen,Rick,1951-11-07,M,GA,12,Republican,https://allen.house.gov,reprickallen,CongressmanRickAllen,UCZPoYXHFDAV17BGLMzGAmpg
Bost,Mike,1960-12-30,M,IL,12,Republican,https://bost.house.gov,RepBost,RepBost,UCYA1psY06vSf3QadHuCrmjQ
Abraham,Ralph,1954-09-16,M,LA,5,Republican,https://abraham.house.gov,RepAbraham,CongressmanRalphAbraham,
Graves,Garret,1972-01-31,M,LA,6,Republican,https://garretgraves.house.gov,RepGarretGraves,CongressmanGarretGraves,UCQLg9GGwTDluEFJtXf8seTA
Moulton,Seth,1978-10-24,M,MA,6,Democrat,https://moulton.house.gov,teammoulton,CongressmanSethMoulton,UC5w5qn7nj5Ljy69LTV7a_fQ
Moolenaar,John,1961-05-08,M,MI,4,Republican,https://moolenaar.house.gov,RepMoolenaar,RepMoolenaar,UCnMvVN4a8roZu4crE0UW2DA
Dingell,Debbie,1953-11-23,F,MI,12,Democrat,https://debbiedingell.house.gov,RepDebDingell,RepDebbieDingell,UCnoP3KLT-HOvzDfC1-I-9lQ
Lawrence,Brenda,1954-10-18,F,MI,14,Democrat,https://lawrence.house.gov,RepLawrence,395759603917487,UCf0USy9GNigkB8O9sS1dodw
Emmer,Tom,1961-03-03,M,MN,6,Republican,https://emmer.house.gov,RepTomEmmer,reptomemmer,
Rouzer,David,1972-02-16,M,NC,7,Republican,https://rouzer.house.gov,RepDavidRouzer,RepRouzer,UCBvOxpqoGi1HlHjX9v_gHZw
Watson Coleman,Bonnie,1945-02-06,F,NJ,12,Democrat,https://watsoncoleman.house.gov,RepBonnie,RepBonnie,UCrxEaX0VKZKwg3930du2D5A
Zeldin,Lee,1980-01-30,M,NY,1,Republican,https://zeldin.house.gov,RepLeeZeldin,RepLeeZeldin,UCHzZuesCPDka2NhZO8icqzA
Rice,Kathleen,1965-02-15,F,NY,4,Democrat,https://kathleenrice.house.gov,RepKathleenRice,RepKathleenRice,UCLYLmjrGtzzCFXMWPBxHAug
Stefanik,Elise,1984-07-02,F,NY,21,Republican,https://stefanik.house.gov,RepStefanik,RepEliseStefanik,UCHvf42C8Vw6QnjwO2L2ukKA
Katko,John,1962-11-09,M,NY,24,Republican,https://katko.house.gov,RepJohnKatko,RepJohnKatko,
Boyle,Brendan,1977-02-06,M,PA,2,Democrat,https://boyle.house.gov,CongBoyle,CongressmanBoyle,UCMP_Anj7lz4eZuSh8GwFqQQ
Hurd,Will,1977-08-19,M,TX,23,Republican,https://hurd.house.gov,hurdonthehill,HurdOnTheHill,UCjWcn2lgGCZbwPs6lKxlziQ
Babin,Brian,1948-03-23,M,TX,36,Republican,https://babin.house.gov,RepBrianBabin,RepBrianBabin,UCPVEZgw-VbDRbLV1MRGVQNQ
Beyer,Donald,1950-06-20,M,VA,8,Democrat,https://beyer.house.gov,RepDonBeyer,RepDonBeyer,UCPJGVbOVcAVGiBwq8qr_T9w
Plaskett,Stacey,1966-05-13,F,VI,0,Democrat,https://plaskett.house.gov,staceyplaskett,repstaceyplaskett,UC3V7biFZHDFHDFZy6cCSZUA
Newhouse,Dan,1955-07-10,M,WA,4,Republican,https://newhouse.house.gov,RepNewhouse,RepNewhouse,UCllbsv_aoIaPS6W3aSonZlw
Grothman,Glenn,1955-07-03,M,WI,6,Republican,https://grothman.house.gov,RepGrothman,RepGrothman,UCui4k83Cot4aeVW_8T33fgg
Mooney,Alex,1971-06-05,M,WV,2,Republican,https://mooney.house.gov,RepAlexMooney,CongressmanAlexMooney,UCw9CGkF4Re3areluI43TGyA
Amata,Aumua,1947-12-29,F,AS,0,Republican,https://radewagen.house.gov,RepAmata,aumuaamata,UCGdrLQbt1PYDTPsampx4t1A
Walker,Mark,1969-05-20,M,NC,6,Republican,https://walker.house.gov,RepMarkWalker,RepMarkWalker,UC2w0KJe43jr0Hlhi6J5smhg
Kelly,Trent,1966-03-01,M,MS,1,Republican,https://trentkelly.house.gov,reptrentkelly,reptrentkelly,UCtDrz-8tdg4ZgOAQHToSWaQ
LaHood,Darin,1968-07-05,M,IL,18,Republican,https://lahood.house.gov,RepLaHood,replahood,UCVRbtFwaBGcixZIkygtalRw
Davidson,Warren,1970-03-01,M,OH,8,Republican,https://davidson.house.gov,WarrenDavidson,CongressmanWarrenDavidson,UCMzuyZWzk44YRNesFzPTeUw
Comer,James,1972-08-19,M,KY,1,Republican,https://comer.house.gov,RepJamesComer,congressmancomer,
Evans,Dwight,1954-05-16,M,PA,3,Democrat,https://evans.house.gov,RepDwightEvans,RepDwightEvans,
Schneider,Bradley,1961-08-20,M,IL,10,Democrat,https://schneider.house.gov,repschneider,CongressmanBradSchneider,
O’Halleran,Tom,1946-01-24,M,AZ,1,Democrat,https://ohalleran.house.gov,repohalleran,repohalleran,
Biggs,Andy,1958-11-07,M,AZ,5,Republican,https://biggs.house.gov,RepAndyBiggsAZ,RepAndyBiggs,UCqSq9kWOxk9yNTeILBCVC1w
Khanna,Ro,1976-09-13,M,CA,17,Democrat,https://khanna.house.gov,RepRoKhanna,RepRoKhanna,UCr4KOYv1o1oEQhy1jhhm3pQ
Panetta,Jimmy,1969-10-01,M,CA,20,Democrat,https://panetta.house.gov,RepJimmyPanetta,RepJimmyPanetta,UCmw-aERG51C96edMDPN7fXQ
Carbajal,Salud,1964-11-18,M,CA,24,Democrat,https://carbajal.house.gov,RepCarbajal,repsaludcarbajal,
Barragán,Nanette,1976-09-15,F,CA,44,Democrat,https://barragan.house.gov,RepBarragan,CongresswomanBarragan,
Correa,J.,1958-01-24,M,CA,46,Democrat,https://correa.house.gov,reploucorrea,RepLouCorrea,UCIKJJp4QJIDjnjodc23qKkw
Blunt Rochester,Lisa,1962-02-10,F,DE,0,Democrat,https://bluntrochester.house.gov,RepLBR,Rep.BluntRochester,
Gaetz,Matt,1982-05-07,M,FL,1,Republican,https://gaetz.house.gov,RepMattGaetz,CongressmanMattGaetz,UClqXcJew_A3s8qiX-T4a9CA
Dunn,Neal,1953-02-16,M,FL,2,Republican,https://dunn.house.gov,drnealdunnfl2,drnealdunnfl2,UCRTGfrYP-RuDzJ2KGok7TRA
Rutherford,John,1952-09-02,M,FL,4,Republican,https://rutherford.house.gov,RepRutherfordFL,RepRutherfordFL,
Lawson,Al,1948-09-23,M,FL,5,Democrat,https://lawson.house.gov,RepAlLawsonJr,RepAlLawsonJr,
Murphy,Stephanie,1978-09-16,F,FL,7,Democrat,https://murphy.house.gov,RepStephMurphy,RepStephMurphy,
Soto,Darren,1978-02-25,M,FL,9,Democrat,https://soto.house.gov,RepDarrenSoto,CongressmanDarrenSoto,
Demings,Val,1957-03-12,F,FL,10,Democrat,https://demings.house.gov,RepValDemings,RepresentativeValDemings,UCkcshqwFNJG6XeduOforhig
Crist,Charlie,1956-07-24,M,FL,13,Democrat,https://crist.house.gov,repcharliecrist,RepCharlieCrist,
Mast,Brian,1980-07-10,M,FL,18,Republican,https://mast.house.gov,repbrianmast,repbrianmast,
Rooney,Francis,1953-12-04,M,FL,19,Republican,https://francisrooney.house.gov,RepRooney,RepRooney,UC5dLBbrW1JwIGs9h248lk6g
Ferguson,A.,1966-11-15,M,GA,3,Republican,https://ferguson.house.gov,RepDrewFerguson,RepDrewFerguson,UCuK7_j2sREWi_7wBAN477bg
Krishnamoorthi,Raja,1973-07-19,M,IL,8,Democrat,https://krishnamoorthi.house.gov,congressmanraja,congressmanraja,
Banks,Jim,1979-07-16,M,IN,3,Republican,https://banks.house.gov,RepJimBanks,RepJimBanks,UC_FR6TySW9uxvhjozkis6Xg
Hollingsworth,Trey,1983-09-12,M,IN,9,Republican,https://hollingsworth.house.gov,reptrey,reptrey,UCTgS8a_zLg8HpUnk5WXY5ag
Marshall,Roger,1960-08-09,M,KS,1,Republican,https://marshall.house.gov,RepMarshall,rogermarshallmd,UCR3nOFMqBB-kRpKFwgapMaQ
Higgins,Clay,1961-08-24,M,LA,3,Republican,https://clayhiggins.house.gov,RepClayHiggins,CongressmanClayHiggins,
Johnson,Mike,1972-01-30,M,LA,4,Republican,https://mikejohnson.house.gov,RepMikeJohnson,RepMikeJohnson,UCzqBEpeIaDEfvAtsA53Fx2Q
Brown,Anthony,1961-11-21,M,MD,4,Democrat,https://anthonybrown.house.gov,RepAnthonyBrown,RepAnthonyBrown,
Raskin,Jamie,1962-12-13,M,MD,8,Democrat,https://raskin.house.gov,repraskin,repraskin,UChxDE6vho5BfBTOqiBsDmKg
Bergman,Jack,1947-02-02,M,MI,1,Republican,https://bergman.house.gov,RepJackBergman,RepJackBergman,
Mitchell,Paul,1961-05-08,M,MI,10,Republican,https://mitchell.house.gov,RepPaulMitchell,reppaulmitchell,UCisQXodHJRZDaLtFMq_TzWg
Budd,Ted,1971-10-21,M,NC,13,Republican,https://budd.house.gov,RepTedBudd,RepTedBudd,
Bacon,Don,1963-08-16,M,NE,2,Republican,https://bacon.house.gov,repdonbacon,RepDonBacon,UCR9abI1lZzAZ6HwQXc-dLFQ
Gottheimer,Josh,1975-03-08,M,NJ,5,Democrat,https://gottheimer.house.gov,RepJoshG,RepJoshG,
Suozzi,Thomas,1962-08-31,M,NY,3,Democrat,https://suozzi.house.gov,RepTomSuozzi,RepTomSuozzi,UCHjLmETJ7qXtciV7dlAzzgQ
Espaillat,Adriano,1954-09-27,M,NY,13,Democrat,https://espaillat.house.gov,RepEspaillat,RepEspaillat,UCi0niBYFhEY70Dz8InbX5OQ
Fitzpatrick,Brian,1973-12-17,M,PA,1,Republican,https://fitzpatrick.house.gov,repbrianfitz,repbrianfitzpatrick,UCYMNcgHss4_Q5JY2vSvMpgw
Smucker,Lloyd,1964-01-23,M,PA,11,Republican,https://smucker.house.gov,RepSmucker,RepSmucker,UCs5iMvWy-oTHyf5HuwB7FCg
González-Colón,Jenniffer,1976-08-05,F,PR,0,Republican,https://gonzalez-colon.house.gov,repjenniffer,RepJennifferGonzalezColon,UCZj99h3-GNKjGGeyp7AJeXw
Kustoff,David,1966-10-08,M,TN,8,Republican,https://kustoff.house.gov,repdavidkustoff,RepDavidKustoff,UCK6U4plOKKMrCjv_h59spGQ
Gonzalez,Vicente,1967-09-04,M,TX,15,Democrat,https://gonzalez.house.gov,RepGonzalez,USCongressmanVicenteGonzalez,UC5H6oYLKQ_xIXO5CG7fh4hw
Arrington,Jodey,1972-03-09,M,TX,19,Republican,https://arrington.house.gov,RepArrington,JodeyArrington,
McEachin,A.,1961-10-10,M,VA,4,Democrat,https://mceachin.house.gov,RepMcEachin,RepMcEachin,UCMoPYHuZ3fZho0ZixZCfiFg
Jayapal,Pramila,1965-09-21,F,WA,7,Democrat,https://jayapal.house.gov,RepJayapal,RepJayapal,UCmyD0_-2Oowkfwc_Raghclw
Gallagher,Mike,1984-03-03,M,WI,8,Republican,https://gallagher.house.gov,RepGallagher,RepMikeGallagher,
Cheney,Liz,1966-07-28,F,WY,0,Republican,https://cheney.house.gov,RepLizCheney,replizcheney,UCvL57Zp99QdDllF-KGziUAA
Estes,Ron,1956-07-19,M,KS,4,Republican,https://estes.house.gov,RepRonEstes,RepRonEstes,UC2clc28qcehIqotHQcthnWA
Gianforte,Greg,1961-04-17,M,MT,0,Republican,https://gianforte.house.gov,,RepGianforte,UCj4ocM2PHNKBbmMQF8k-wsQ
Norman,Ralph,1953-06-20,M,SC,5,Republican,https://norman.house.gov,RepRalphNorman,RepRalphNorman,
Gomez,Jimmy,1974-11-25,M,CA,34,Democrat,https://gomez.house.gov,RepJimmyGomez,RepJimmyGomez,
Curtis,John,1960-05-10,M,UT,3,Republican,https://curtis.house.gov,RepJohnCurtis,RepJohnCurtis,UChAQ4MD-HigmGnImSoAKBVA
Lamb,Conor,1984-06-27,M,PA,17,Democrat,https://lamb.house.gov,RepConorLamb,RepConorLamb,UC7hX59n_ixS1Bz3f8Je02yA
Lesko,Debbie,1958-11-14,F,AZ,8,Republican,https://lesko.house.gov,RepDLesko,RepDebbieLesko,
Cloud,Michael,1975-05-13,M,TX,27,Republican,https://cloud.house.gov,RepCloudTX,,
Balderson,Troy,1962-01-16,M,OH,12,Republican,https://balderson.house.gov,RepBalderson,,
Hern,Kevin,1961-12-04,M,OK,1,Republican,https://hern.house.gov,repkevinhern,,
Morelle,Joseph,1957-04-29,M,NY,25,Democrat,https://morelle.house.gov,RepJoeMorelle,,
Scanlon,Mary,1959-08-30,F,PA,5,Democrat,https://scanlon.house.gov,RepMGS,,
Wild,Susan,1957-06-07,F,PA,7,Democrat,https://wild.house.gov,RepSusanWild,,
Case,Ed,1952-09-27,M,HI,1,Democrat,https://case.house.gov,RepEdCase,,
Horsford,Steven,1973-04-29,M,NV,4,Democrat,https://horsford.house.gov,RepHorsford,,
Kirkpatrick,Ann,1950-03-24,F,AZ,2,Democrat,https://kirkpatrick.house.gov,RepKirkpatrick,,
Stanton,Greg,1970-03-08,M,AZ,9,Democrat,https://stanton.house.gov,RepGregStanton,,
Harder,Josh,1986-08-01,M,CA,10,Democrat,https://harder.house.gov,RepJoshHarder,,
Cox,TJ,1963-07-18,M,CA,21,Democrat,https://cox.house.gov,RepTjCox,,
Cisneros,Gilbert,1971-02-12,M,CA,39,Democrat,https://cisneros.house.gov,RepGilCisneros,,
Porter,Katie,1974-01-03,F,CA,45,Democrat,https://porter.house.gov,RepKatiePorter,,
Rouda,Harley,1961-12-10,M,CA,48,Democrat,https://rouda.house.gov,RepHarley,,
Levin,Mike,1978-10-28,M,CA,49,Democrat,https://mikelevin.house.gov,RepMikeLevin,,
Neguse,Joe,1984-05-13,M,CO,2,Democrat,https://neguse.house.gov,RepJoeNeguse,,
Crow,Jason,1979-03-15,M,CO,6,Democrat,https://crow.house.gov,RepJasonCrow,,
Hayes,Jahana,1973-03-08,F,CT,5,Democrat,https://hayes.house.gov,RepJahanaHayes,,
Waltz,Michael,1974-01-31,M,FL,6,Republican,https://waltz.house.gov,RepMichaelWaltz,,
Spano,Ross,1966-07-16,M,FL,15,Republican,https://spano.house.gov,RepRossSpano,,
Steube,W.,1978-05-19,M,FL,17,Republican,https://steube.house.gov,RepGregSteube,,
Mucarsel-Powell,Debbie,1971-01-18,F,FL,26,Democrat,https://mucarsel-powell.house.gov,RepDMP,,
Shalala,Donna,1941-02-14,F,FL,27,Democrat,https://shalala.house.gov,RepShalala,,
McBath,Lucy,1960-06-01,F,GA,6,Democrat,https://mcbath.house.gov,replucymcbath,,
San Nicolas,Michael,1981-01-30,M,GU,0,Democrat,https://sannicolas.house.gov,GuamCongressman,CongressmanMichaelF.Q.SanNicolas,UCVroMJWH3jsh4shPSlp24sw
Finkenauer,Abby,1988-12-27,F,IA,1,Democrat,https://finkenauer.house.gov,RepFinkenauer,,
Axne,Cynthia,1965-04-20,F,IA,3,Democrat,https://axne.house.gov,RepCindyAxne,,
Fulcher,Russ,1973-07-19,M,ID,1,Republican,https://fulcher.house.gov,RepRussFulcher,,
García,Jesús,1956-04-12,M,IL,4,Democrat,https://chuygarcia.house.gov,RepChuyGarcia,,
Casten,Sean,1971-11-23,M,IL,6,Democrat,https://casten.house.gov,RepCasten,,
Underwood,Lauren,1986-10-04,F,IL,14,Democrat,https://underwood.house.gov,RepUnderwood,,
Baird,James,1945-06-04,M,IN,4,Republican,https://baird.house.gov,RepJimBaird,,
Pence,Greg,1956-11-14,M,IN,6,Republican,https://pence.house.gov,RepGregPence,,
